p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
5.856301380607641e-14,0.2521577618199399,0.344,0.381,1.9640863570281906e-9,9,SELENOT
7.913083659674143e-14,0.2679163160068364,0.374,0.422,2.6538899977815142e-9,9,PRPF38B
4.439320158545735e-13,0.2590116886843201,0.392,0.443,1.4888591947730685e-8,9,TGFB1
8.856826393417912e-13,0.25743615364378747,0.347,0.386,2.9704024358244992e-8,9,SPSB3
4.096442035556723e-12,0.2630307549552995,0.326,0.362,1.3738647298850137e-7,9,ANAPC5
4.612429565473837e-11,0.27599024074575285,0.269,0.285,1.5469166276686154e-6,9,RTF1
4.662915184552982e-10,0.2579506421100486,0.245,0.253,1.563848494595379e-5,9,DHX36
6.687491540884935e-10,0.25251214337042815,0.284,0.306,2.2428509129819897e-5,9,REST
8.069851044973528e-10,0.2724991645623944,0.259,0.275,2.7064666434632218e-5,9,RNF138
9.411120004468875e-10,0.267014252046362,0.272,0.285,3.1563014270987714e-5,9,PHIP
1.2891035413906536e-8,0.25923316893374504,0.239,0.253,4.323395457115974e-4,9,METAP2
3.392801555589933e-8,0.25101528440083076,0.293,0.324,0.0011378777857137517,9,XRN2
5.998740032137327e-7,0.2607874968338575,0.257,0.28,0.020118574319782166,9,NR1H2
9.669159005917727e-7,0.2808689263557853,0.341,0.348,0.032428425474046875,9,CCL4
4.916606608611927e-6,0.25005651875843793,0.322,0.374,0.1648931524396268,9,CCT2
7.570678214991635e-6,0.26598422629138985,0.329,0.376,0.2539054059743895,9,GCC2
0,1.2905806403048612,0.325,0.04,0,10,TYROBP
0,1.1934786599211806,0.717,0.152,0,10,FCGR3A
0,1.1647377909388867,0.891,0.33,0,10,FGFBP2
0,1.0897327555786744,0.469,0.137,0,10,ZNF683
0,0.9412771059792236,0.742,0.235,0,10,GZMB
0,0.9375427415226205,0.764,0.231,0,10,ADGRG1
0,0.8422760980251287,0.958,0.456,0,10,GZMH
0,0.8287459867896139,0.851,0.401,0,10,PRF1
0,0.7762963655521524,1,0.767,0,10,NKG7
0,0.7646090836284618,0.821,0.367,0,10,KLRD1
0,0.6792689864464411,0.456,0.103,0,10,PRSS23
0,0.6637175252323765,0.471,0.184,0,10,SPON2
0,0.6510160435229029,0.295,0.125,0,10,TRGV10
0,0.6475829089945302,0.898,0.719,0,10,IFITM2
0,0.6238299502489499,0.653,0.259,0,10,FCRL6
0,0.6201386916449481,0.452,0.126,0,10,TTC38
0,0.6135709158482592,0.782,0.454,0,10,GNLY
0,0.6087198397435792,0.531,0.173,0,10,S1PR5
0,0.606592795581519,0.657,0.335,0,10,HOPX
0,0.6033073459163152,0.995,0.686,0,10,CST7
0,0.5980899557848907,0.907,0.652,0,10,SLC9A3R1
0,0.5706523954128169,0.483,0.165,0,10,FGR
0,0.5664890875967322,0.532,0.286,0,10,LGALS1
0,0.5643040233602659,0.47,0.137,0,10,CX3CR1
0,0.5592221346836668,0.556,0.238,0,10,EFHD2
0,0.5564218234401894,0.686,0.335,0,10,CCL4
0,0.547083367473022,0.701,0.319,0,10,ZEB2
0,0.5123460259900559,0.689,0.331,0,10,PLEK
0,0.5026390845732069,0.992,0.884,0,10,S100A4
0,0.5001376194169552,0.585,0.278,0,10,TBX21
0,0.47368493232298303,0.668,0.394,0,10,APOBEC3G
0,0.4639826162918065,0.254,0.084,0,10,KLRF1
0,0.45727504206277914,0.933,0.723,0,10,CLIC1
0,0.45575713274104745,0.875,0.706,0,10,RAP1B
0,0.4508178502359663,0.96,0.646,0,10,GZMA
0,0.44777505386532035,0.65,0.403,0,10,SASH3
0,0.44643097019318967,0.999,0.959,0,10,SH3BGRL3
0,0.4454807892405288,0.849,0.688,0,10,UCP2
0,0.44488864657642996,0.428,0.162,0,10,C1orf21
0,0.4373297489530339,0.735,0.504,0,10,PPP1R18
0,0.4329935028957045,0.68,0.432,0,10,RASSF1
0,0.4317133742531533,0.355,0.117,0,10,ITGAM
0,0.4234117090229259,0.957,0.822,0,10,ITGB2
0,0.4230245844881987,0.653,0.375,0,10,MYO1F
0,0.41765626544854406,0.943,0.813,0,10,MYL12B
0,0.4172112032441012,0.55,0.283,0,10,PYHIN1
0,0.41672966713606474,1,0.999,0,10,ACTB
0,0.40857804542219,0.33,0.114,0,10,CD300A
0,0.40803638169838763,1,0.981,0,10,PFN1
0,0.40394757670052805,0.735,0.473,0,10,C12orf75
0,0.40151652102981394,0.994,0.942,0,10,MYL12A
0,0.399682754449616,0.653,0.4,0,10,ITGB1
0,0.3891153038294709,0.596,0.362,0,10,DOK2
0,0.3887084642400231,0.431,0.213,0,10,ABI3
0,0.3878015065819185,0.943,0.831,0,10,EMP3
0,0.38288025720617147,0.657,0.434,0,10,MATK
0,0.38274401123994983,0.748,0.583,0,10,CD247
0,0.3772143604000834,0.514,0.281,0,10,CHST12
0,0.3733444368958736,0.992,0.8,0,10,CCL5
0,0.3723368687498385,0.876,0.738,0,10,RARRES3
0,0.3720618554076398,0.977,0.919,0,10,HCST
0,0.3554067162679382,0.982,0.831,0,10,CD99
0,0.3549435382762357,0.398,0.18,0,10,PTGDR
0,0.3542249139176181,0.848,0.704,0,10,CAP1
0,0.351597761909475,0.829,0.665,0,10,PPP1CA
0,0.35125879010520833,0.511,0.289,0,10,TNFRSF1B
0,0.3507415618267804,0.965,0.939,0,10,CD8A
0,0.34958978173837796,0.622,0.385,0,10,APMAP
0,0.34853679651165104,0.77,0.594,0,10,GSTP1
0,0.3461389524052718,0.95,0.871,0,10,ARPC2
0,0.33841437963149934,0.966,0.887,0,10,CYBA
0,0.33086545656493094,1,0.995,0,10,TMSB4X
0,0.3252529723723532,1,0.998,0,10,HLA-C
0,0.321829519851323,0.994,0.968,0,10,ACTG1
0,0.31317306595802963,0.996,0.961,0,10,CFL1
0,0.30976051970789564,0.979,0.908,0,10,MYL6
0,0.308374543393517,0.986,0.959,0,10,CD52
0,0.30758720596425193,0.967,0.89,0,10,LSP1
0,0.2995499659333005,0.962,0.887,0,10,RHOA
0,0.2950732685914623,0.975,0.913,0,10,RAC2
0,0.28657048681251407,0.975,0.957,0,10,IL32
0,0.26630950792399677,0.991,0.936,0,10,SERF2
2.302571901386205e-305,0.29240547270023565,0.948,0.891,7.722365642869054e-301,10,CD3D
7.512723083235385e-302,0.3103770943307085,0.964,0.891,2.5196170676554833e-297,10,S100A6
3.745696898577559e-300,0.29414607097694034,0.988,0.955,1.2562318258449418e-295,10,IFITM1
4.793948563234829e-297,0.29758141027927554,0.494,0.269,1.607794469137697e-292,10,TGFBR3
1.898914635287656e-291,0.37446711936329097,0.353,0.18,6.368579903827741e-287,10,CD320
2.714377044773472e-291,0.4255317234622602,0.548,0.357,9.10347773276127e-287,10,PLAC8
8.722234210846078e-288,0.38038590875057954,0.266,0.111,2.9252629096335577e-283,10,XCL2
3.03097308627957e-285,0.343251691589767,0.645,0.465,1.0165277536764421e-280,10,GNG5
4.244483184660128e-277,0.310118045506113,0.846,0.736,1.4235147704713137e-272,10,CD3G
1.676797388022785e-276,0.30372161403366965,0.27,0.117,5.623643079950816e-272,10,PLA2G16
1.917399815154819e-276,0.3337943496778294,0.605,0.408,6.430575500066232e-272,10,TPST2
1.0289821537362314e-274,0.299216662168875,0.838,0.696,3.451000347200573e-270,10,ANXA6
8.709027652241674e-272,0.31356302282270376,0.817,0.646,2.9208336940088127e-267,10,FLNA
3.988477971602551e-266,0.31729402166940246,0.323,0.155,1.3376557421160635e-261,10,PLEKHF1
1.1716188866191021e-262,0.29021459703017394,0.851,0.712,3.9293754219431448e-258,10,PSMB9
1.3486424306346882e-262,0.29351623610126504,0.321,0.152,4.523076983862617e-258,10,CEP78
8.686663346510868e-261,0.2679517554636599,0.932,0.841,2.913333153152815e-256,10,ARPC3
9.895420316767816e-258,0.3344523069428258,0.551,0.364,3.31872606583759e-253,10,PXN
2.0325592089371843e-257,0.32727286383500664,0.619,0.441,6.816797074933529e-253,10,DHRS7
7.813870870092515e-257,0.2945027681437844,0.846,0.719,2.6206160124116277e-252,10,BIN2
1.1343438587441541e-252,0.3747678525865513,0.48,0.3,3.804362433456144e-248,10,DYNLL1
9.820017561777627e-245,0.3190324284756414,0.601,0.408,3.2934374898689804e-240,10,ARPC5L
1.3335465221031147e-244,0.31143632329299775,0.669,0.504,4.472448325829426e-240,10,DBI
2.49000936301551e-239,0.39221365457209023,0.394,0.21,8.350993401681418e-235,10,KLRB1
9.308104951666079e-234,0.26166116707940557,0.786,0.646,3.1217522386897695e-229,10,ARL6IP5
8.146776081118307e-233,0.27913343111702105,0.653,0.457,2.732265762085458e-228,10,CTSC
1.8647380955264138e-228,0.28925294111493854,0.284,0.139,6.253958624776487e-224,10,UBE2F
2.074864605834395e-228,0.2920682655216784,0.673,0.506,6.958680915047395e-224,10,SELPLG
1.2797412111099003e-226,0.3389190116934573,0.46,0.287,4.2919960738203835e-222,10,CDK2AP2
8.718969745987842e-219,0.2816198459019055,0.722,0.577,2.9241680734094024e-214,10,GNB2
1.2019872036689665e-217,0.25037348383770874,0.883,0.762,4.03122468366498e-213,10,GZMM
7.342020491219629e-217,0.29946602916790876,0.673,0.522,2.462366832345239e-212,10,PSMB10
4.16197312410926e-215,0.26531330193090463,0.505,0.313,1.3958425463637636e-210,10,STOM
2.30458512972871e-210,0.30102960121602407,0.614,0.459,7.729117608084148e-206,10,OSTF1
9.86165008929931e-209,0.30896476639914194,0.532,0.372,3.307400206949203e-204,10,SCP2
4.237960612629307e-205,0.2824747971553774,0.471,0.287,1.421327230263617e-200,10,CYTOR
8.129388760971842e-200,0.28047701407734893,0.59,0.413,2.7264344026547366e-195,10,SAMD3
2.7625855302178994e-197,0.29425376286910765,0.549,0.389,9.265159351244791e-193,10,VASP
1.2549259101342302e-195,0.25961318665964805,0.735,0.601,4.208770517408181e-191,10,CD53
3.8832531166512867e-193,0.2682449626269785,0.407,0.242,1.3023654302625085e-188,10,ADAM8
4.3003006877354387e-193,0.30212892246135037,0.461,0.305,1.4422348446527115e-188,10,CARD16
6.439665002756883e-188,0.28460279653044984,0.824,0.726,2.1597348486246034e-183,10,LY6E
1.3609260921267059e-187,0.27008403017934524,0.479,0.307,4.564273927774546e-183,10,ACTN4
2.328793905066821e-187,0.26024261667579296,0.651,0.487,7.810308998813105e-183,10,MYO1G
3.552976696534381e-187,0.2678667026710433,0.633,0.481,1.1915973244837008e-182,10,FAM49B
1.0698472344471318e-186,0.2869040661794837,0.577,0.428,3.5880536548887904e-182,10,CSK
2.523135007385502e-181,0.2742485660271212,0.352,0.205,8.462090187769497e-177,10,AGTRAP
3.3001810525653225e-181,0.27971615436450514,0.5,0.325,1.1068147214093579e-176,10,S100A11
2.9260603739243126e-180,0.294747754518188,0.469,0.311,9.81342128206736e-176,10,CD63
2.570491945573942e-178,0.2732169526333117,0.552,0.397,8.620915887065888e-174,10,BTN3A2
4.5636450853932096e-176,0.2574119853644654,0.264,0.134,1.5305552887391748e-171,10,SERTAD3
3.660980199337552e-173,0.2673795523148257,0.551,0.404,1.227819539253828e-168,10,TBCB
4.691688744182234e-171,0.25130647344728296,0.702,0.545,1.5734985710238375e-166,10,GIMAP4
6.89768845352473e-165,0.2616453861508268,0.406,0.262,2.313346753543124e-160,10,RPS6KA1
4.604326506764237e-164,0.2703655730170066,0.483,0.328,1.54419902383859e-159,10,GLIPR1
6.592380318571556e-161,0.2644548677716358,0.319,0.187,2.2109525112425285e-156,10,CISD3
9.542488688371158e-161,0.270206053281252,0.586,0.458,3.200359856305919e-156,10,PRELID1
4.8688960157820575e-158,0.2637610627677217,0.404,0.259,1.6329303457729865e-153,10,RAB37
9.788563351412779e-157,0.2707160254986992,0.455,0.312,3.282888376796818e-152,10,RGS19
9.178569288667708e-155,0.2612680053788996,0.328,0.19,3.078308568033376e-150,10,TIGIT
1.6604719845263002e-151,0.25525249287377216,0.402,0.264,5.568890941704305e-147,10,TMEM173
2.913271478061408e-150,0.25349119253127883,0.615,0.493,9.77052988312235e-146,10,VAMP8
5.941413997984877e-146,0.25272645415347683,0.402,0.269,1.9926314266441678e-141,10,MIEN1
9.533986191658962e-145,0.2518090269362787,0.481,0.348,3.197508288958583e-140,10,RAB1B
8.695258040401088e-144,0.2634365533394697,0.365,0.234,2.916215641589717e-139,10,GLIPR2
1.0632634968202282e-136,0.3227034368985585,0.358,0.227,3.565973115635681e-132,10,CLIC3
0,0.7016373747212798,0.867,0.617,0,11,LTB
0,0.6904139685945658,0.89,0.707,0,11,IL7R
0,0.5222997226402069,0.795,0.578,0,11,GIMAP7
0,0.5175800177469603,0.581,0.323,0,11,S100A11
0,0.4788830156573448,0.57,0.332,0,11,PLP2
0,0.46414177093628656,0.28,0.1,0,11,CISH
0,0.4529655452775716,0.747,0.544,0,11,GIMAP4
0,0.43892053706549117,0.895,0.831,0,11,LDHB
0,0.4307312414161266,0.474,0.227,0,11,AC245014.3
0,0.4079356956741149,0.937,0.897,0,11,TXNIP
0,0.3397090187322651,0.999,0.992,0,11,RPS26
0,0.31597126403182774,0.995,0.988,0,11,RPS4X
0,0.28987707293810905,0.997,0.991,0,11,TPT1
0,0.28057582862165376,0.985,0.984,0,11,RPL8
0,0.27510215076165956,0.997,0.991,0,11,RPS8
0,0.2714193189218257,0.997,0.991,0,11,RPL32
0,0.2710778996803649,0.959,0.951,0,11,EEF1B2
0,0.2709595683063277,1,0.996,0,11,RPS12
0,0.25544382073160365,0.98,0.976,0,11,RPL5
0,0.25219885899228967,0.996,0.99,0,11,RPS18
6.859884667568522e-305,0.3210385489803356,0.307,0.127,2.300668119809131e-300,11,ITM2C
1.1884250795132554e-297,0.3937374206116164,0.352,0.159,3.985740031671556e-293,11,MYC
2.121351407352374e-259,0.2989909031017233,0.404,0.202,7.114588349978392e-255,11,AQP3
4.857967880753484e-253,0.3082704316755816,0.362,0.173,1.6292652678471034e-248,11,TMEM204
6.294960965691395e-247,0.33240783432470944,0.435,0.228,2.11120400867358e-242,11,CXCR3
5.688963204187969e-203,0.37576654447713587,0.469,0.279,1.907964479420561e-198,11,IFITM3
3.5651138210813592e-202,0.38222056949065997,0.428,0.245,1.1956678733142662e-197,11,PTGER2
2.8392745441509025e-187,0.3220969270085611,0.412,0.237,9.522358966173297e-183,11,TRADD
6.19295997929205e-174,0.2738765901287303,0.314,0.159,2.0769949178549677e-169,11,AC007952.4
4.433564015023484e-142,0.26849668392376547,0.645,0.458,1.4869286993585761e-137,11,TCF7
1.2085654892837155e-138,0.25457528000228474,0.358,0.209,4.0532869379597253e-134,11,TIMP1
1.1008481063261818e-136,0.2976451536127618,0.694,0.529,3.692024378996748e-132,11,NOSIP
4.541817403053655e-115,0.27835983270396025,0.547,0.386,1.523234720636135e-110,11,MAT2B
9.16612988686263e-114,0.2558789827747583,0.408,0.257,3.0741366414559887e-109,11,SIT1
1.474822484848898e-107,0.2644534703639376,0.685,0.544,4.946259649686234e-103,11,HNRNPF
4.769059716164721e-105,0.31051148323047495,0.535,0.394,1.599447247607324e-100,11,PIM1
5.284919927963244e-105,0.3026140088649847,0.558,0.41,1.7724564454403126e-100,11,H2AFZ
2.5041792148292016e-99,0.2563626593746995,0.624,0.486,8.398516250694177e-95,11,FLT3LG
3.00208976553529e-98,0.27259634547881295,0.624,0.477,1.0068408655652257e-93,11,TMEM123
3.7739688529005474e-87,0.2651628664747042,0.593,0.453,1.2657136738857856e-82,11,ABRACL
3.663139327104236e-85,0.25868949472533376,0.411,0.285,1.2285436675242187e-80,11,PIM2
2.702832058368043e-51,0.35070194259192866,0.541,0.482,9.064758157354743e-47,11,RPS10
0,1.8035541188705935,0.767,0.129,0,12,ZNF683
0,1.193043412091018,0.978,0.769,0,12,CD7
0,1.141286782309,0.528,0.026,0,12,KLRC3
0,1.0395300152709375,0.652,0.15,0,12,NCR3
0,0.9081229249681151,0.383,0.019,0,12,KLRC2
0,0.8225201361009546,0.393,0.037,0,12,IFNG-AS1
0,0.8037426832413317,0.289,0.042,0,12,TYROBP
0,0.7989005647204277,0.93,0.719,0,12,IFITM2
0,0.7929647849625544,0.652,0.343,0,12,IL2RB
0,0.7299796521293507,0.464,0.111,0,12,CD300A
0,0.7200660970201403,0.268,0.002,0,12,IGHM
0,0.7124017265016764,0.887,0.616,0,12,LTB
0,0.7076939907873525,0.815,0.452,0,12,TCF7
0,0.6993038698470043,0.26,0.079,0,12,TRGV4
0,0.6678322625244223,0.543,0.277,0,12,IFITM3
0,0.6272798110639846,0.776,0.56,0,12,LYAR
0,0.6269548137246748,0.274,0.009,0,12,PI16
0,0.6232357844183241,0.65,0.403,0,12,HSPB1
0,0.6114968132205008,0.702,0.373,0,12,KLRD1
0,0.6102184458088429,0.732,0.357,0,12,LEF1
0,0.6100513183057804,0.287,0.028,0,12,IKZF2
0,0.59724529406454685,0.566,0.264,0,12,ARID5B
0,0.5895749803997128,0.405,0.117,0,12,ITGAM
0,0.5718259294325788,0.308,0.052,0,12,MAP3K1
0,0.571547303851998,0.358,0.104,0,12,FCRL3
0,0.5645524778115892,0.346,0.084,0,12,RRAS2
0,0.5597982175333286,0.489,0.227,0,12,CXCR3
0,0.5596421834189733,0.599,0.357,0,12,PLAC8
0,0.5546857644895511,0.725,0.476,0,12,NUCB2
0,0.5532405336828892,0.974,0.846,0,12,DUSP1
0,0.5452551591609316,0.275,0.078,0,12,FXYD7
0,0.5319903551821106,0.902,0.785,0,12,TAGLN2
0,0.527895663114538,0.986,0.955,0,12,IFITM1
0,0.5246589040779445,0.694,0.433,0,12,MATK
0,0.5190986914753988,0.769,0.527,0,12,NOSIP
0,0.5181835890204823,0.37,0.119,0,12,SPINT2
0,0.5105256584572178,0.484,0.259,0,12,C16orf54
0,0.47679628894914483,0.994,0.972,0,12,ZFP36L2
0,0.47194370199330793,0.957,0.89,0,12,FXYD5
0,0.46470966990803375,0.634,0.408,0,12,TPST2
0,0.45740568672777604,0.825,0.689,0,12,UCP2
0,0.4557819848028764,0.274,0.072,0,12,TRGC2
0,0.43453348318884544,0.413,0.18,0,12,PTGDR
0,0.3760756955131371,0.324,0.146,0,12,BEX4
0,0.3696175814528968,0.989,0.965,0,12,MT-ND2
0,0.36765845515986045,0.284,0.114,0,12,MMP25-AS1
0,0.3129737722404706,0.979,0.959,0,12,CD52
0,0.3024739455755574,0.997,0.995,0,12,TMSB4X
0,0.29818706868025124,0.988,0.967,0,12,PABPC1
0,0.2749585561184924,0.998,0.998,0,12,MT-CYB
2.7477598703044918e-307,0.41575256776952374,0.98,0.935,9.215437053027204e-303,12,JUNB
6.809827123961868e-306,0.3739177944658115,0.323,0.144,2.283879820834331e-301,12,LAIR1
5.180758918062131e-300,0.3991060086821494,0.808,0.666,1.7375229259396776e-295,12,RIPOR2
2.0028834347429688e-299,0.3077510102463741,0.954,0.92,6.717270463440968e-295,12,HCST
8.670484833884268e-291,0.34941681972288335,0.288,0.124,2.907907203588106e-286,12,TXK
3.191965008022063e-277,0.3558643878504095,0.942,0.774,1.0705212243904396e-272,12,FOS
1.0466273761563177e-276,0.41049861295679657,0.532,0.328,3.5101788941530585e-272,12,LDLRAP1
1.8733290005087534e-276,0.41908648541750027,0.453,0.261,6.282770801906257e-272,12,FAM173A
2.8592335921666316e-263,0.32315478172874057,0.91,0.748,9.589297621408449e-259,12,DUSP2
1.2519897714576949e-254,0.2907829475436099,0.938,0.882,4.198923295514817e-250,12,EVL
5.1900515790239516e-250,0.3330731436735963,0.897,0.707,1.7406394985730529e-245,12,IL7R
2.195403357134376e-249,0.3135691159994469,0.884,0.726,7.362943779157271e-245,12,CLIC1
1.1151170702394948e-245,0.3920892848861987,0.397,0.224,3.7398796301692177e-241,12,C4orf48
2.1114391118244027e-241,0.3593999128689935,0.322,0.157,7.081344493236682e-237,12,C1orf162
6.015967883794089e-231,0.40634896488692096,0.683,0.519,2.0176353088668615e-226,12,PPP2R5C
2.263946328292272e-229,0.3426986120523493,0.295,0.139,7.592823195826622e-225,12,SYTL2
2.8694851060347528e-229,0.3702080721708214,0.404,0.233,9.623679148619354e-225,12,RIN3
4.0681230699685307e-224,0.4240937278095336,0.547,0.362,1.3643671152060458e-219,12,GATA3
3.3195171069443724e-212,0.38380549095820127,0.374,0.209,1.1132996473270037e-207,12,TIMP1
4.09599643939461e-209,0.31243949846451746,0.303,0.156,1.3737152858441643e-204,12,TMEM14C
5.73110358402909e-205,0.5306530179894107,0.484,0.313,1.9220975200116764e-200,12,LINC02446
7.07316092864404e-201,0.3831265365591494,0.341,0.185,2.372196712248638e-196,12,TRG-AS1
7.820946751627738e-199,0.2565815670194116,0.915,0.824,2.6229891215609108e-194,12,ITGB2
2.380534707665298e-196,0.3339876489963427,0.602,0.435,7.983837302567875e-192,12,RASSF1
5.769690363076476e-196,0.3193204979470576,0.326,0.177,1.9350387539685885e-191,12,RAB24
5.165984606403276e-190,0.3353702591509369,0.426,0.259,1.7325679172955306e-185,12,RAB37
9.070821572997582e-181,0.3121582483638896,0.686,0.544,3.0421721391519293e-176,12,ARHGAP15
1.5349716049352903e-180,0.3456847399160381,0.484,0.329,5.1479877686319764e-176,12,SEMA4D
1.6150725691949618e-174,0.3439243039748332,0.609,0.463,5.416630382566063e-170,12,XBP1
2.643937836877807e-174,0.34272261426703865,0.468,0.312,8.867238717320789e-170,12,CD63
9.161956946860584e-173,0.3168176207230009,0.686,0.539,3.0727371208381026e-168,12,CD27
3.5002396519856897e-172,0.3011172194940912,0.303,0.164,1.1739103744829606e-167,12,STT3B
4.362288209410488e-171,0.2718026697133915,0.954,0.897,1.4630242196720895e-166,12,TXNIP
4.897796031308685e-171,0.3863437011903791,0.371,0.227,1.6426228329803068e-166,12,CTSA
5.784931074898834e-171,0.3378125292298615,0.483,0.335,1.940150183899571e-166,12,CCDC69
1.2443688425019202e-167,0.3234013752191962,0.373,0.218,4.17336422398294e-163,12,IGLV2-14
2.2359688187806683e-156,0.2506658988500866,0.328,0.181,7.498992224426605e-152,12,ACTN1
1.37496167963004e-155,0.3150202313369549,0.447,0.305,4.611346481143228e-151,12,GRK6
6.478393648655336e-155,0.2545555116895426,0.442,0.267,2.1727236618860267e-150,12,FCRL6
8.714250666705316e-153,0.33683009431231503,0.675,0.543,2.922585388599629e-148,12,PIK3R1
2.5689455229419744e-151,0.27893513781733537,0.3,0.171,8.615729494842794e-147,12,NINJ1
3.5184833325230184e-151,0.3115728770710776,0.592,0.472,1.18002894006157e-146,12,TSPO
1.3098478526917273e-150,0.27883170528470286,0.264,0.143,4.392967728357515e-146,12,NCF1
1.6375678722903384e-148,0.27794180097523347,0.261,0.138,5.492075130087337e-144,12,TRAF5
2.0753676729416593e-148,0.3322431113582134,0.627,0.478,6.960368101511737e-144,12,MYADM
9.825078966267479e-144,0.2998350239858411,0.303,0.173,3.295134983706787e-139,12,DGKD
1.2885073181745155e-143,0.3238933718426608,0.365,0.231,4.32139584369369e-139,12,H2AFJ
2.2789843051336127e-137,0.2955852513356134,0.873,0.831,7.64325756255711e-133,12,S100A10
8.022413910913252e-137,0.2542733539013371,0.772,0.686,2.6905571774420864e-132,12,JAK1
1.4001238605441933e-135,0.2920209925399473,0.37,0.239,4.695735403493116e-131,12,TRADD
1.851308838992742e-135,0.2752465381089237,0.303,0.18,6.208919584213858e-131,12,FAM102A
2.5360056264089595e-135,0.2500738979944619,0.726,0.624,8.505255669850368e-131,12,TPI1
2.5920578069986076e-132,0.2977396662234152,0.578,0.451,8.69324347311193e-128,12,MAPRE2
2.6779613775901232e-132,0.27363195554588526,0.314,0.188,8.981346868161755e-128,12,ODF2L
